LINEA;ID;COBROS
AGRO;CEQ146446;6,473.44
AGRO;CEQ146447;52,800.80
AGRO;CEQ146448;7,421.45
AGRO;CEQ146449;34,530.35
AGRO;CEQ146450;22,281.74
AGRO;CEQ146451;17,172.01
AGRO;CEQ146452;25,839.12
AGRO;CEQ146453;55,119.62
AGRO;CEQ146454;9,870.80
AGRO;CEQ146455;2,865.29
AGRO;CEQ146456;7,538.49
AGRO;CEQ146457;13,407.38
AGRO;CEQ146458;57,547.30
AGRO;CEQ146459;28,795.83
AGRO;CEQ146460;105,727.44
AGRO;CEQ146461;10,006.72
AGRO;CEQ146462;18,685.83
AGRO;CEQ146463;31,879.27
AGRO;CEQ146464;25,420.44
AGRO;CEQ146465;11,204.87
AGRO;CEQ146466;34,492.32
AGRO;CEQ146467;2,455.00
AGRO;CEQ146468;17,499.82
AGRO;CEQ146469;13,938.47
AGRO;CEQ146470;7,293.77
AGRO;CEQ146471;12,633.44
AGRO;CEQ146472;1,864.63
AGRO;CEQ146473;31,014.53
AGRO;CEQ146474;57,092.96
AGRO;CEQ146475;15,242.46
AGRO;CEQ146476;1,464.53
AGRO;CEQ146477;3,542.20
AGRO;CEQ146478;13,417.94
AGRO;CEQ146479;8,550.99
AGRO;CEQ146480;1,903.64
AGRO;CEQ146481;15,117.12
AGRO;CEQ146482;20,754.92
AGRO;CEQ146483;3,889.14
AGRO;CEQ146484;25,935.61
AGRO;CEQ146485;1,263.66
AGRO;CEQ146486;2,945.58
AGRO;CEQ146487;85,280.97
AGRO;CEQ146488;5,295.50
AGRO;CEQ146489;6,624.49
AGRO;CEQ146490;20,867.47
AGRO;CEQ146491;20,019.78
AGRO;CEQ146492;15,202.91
AGRO;CEQ146493;8,347.79
AGRO;CEQ146494;28,929.00
AGRO;CEQ146495;33,853.42
AGRO;CEQ146496;63,865.04
AGRO;CEQ146497;38,657.98
AGRO;CEQ146498;37,422.55
AGRO;CEQ146499;40,787.36
AGRO;CEQ146500;11,787.49
AGRO;CEQ146501;11,838.63
AGRO;CEQ146502;7,306.35
AGRO;CEQ146503;400.95
AGRO;CEQ146504;13,887.46
AGRO;CEQ146505;1,352.91
AGRO;CEQ146506;24,223.13
AGRO;CEQ146507;7.38
AGRO;CEQ146508;20,425.99
AGRO;CEQ146509;1,113.22
AGRO;CEQ146510;2,772.62
AGRO;CEQ146511;995.34
AGRO;CEQ146512;13,782.84
AGRO;CEQ146513;301.84
AGRO;CEQ146514;2,321.09
AGRO;CEQ146515;3,000.00
AGRO;CEQ146516;253.52
AGRO;CEQ146517;2,138.26
AGRO;CEQ146518;8,650.79
AGRO;CEQ146519;10,895.78
AGRO;CEQ146520;3,154.16
AGRO;CEQ146521;7,742.55
AGRO;CEQ146522;8,957.42
AGRO;CEQ146523;8,758.60
AGRO;CEQ146524;64,581.81
AGRO;CEQ146525;9,894.12
AGRO;CEQ146526;9,619.38
AGRO;CEQ146527;181,391.98
AGRO;CEQ146528;32,075.59
AGRO;CEQ146529;17,366.49
AGRO;CEQ146530;41,882.42
AGRO;CEQ146531;13,909.53
AGRO;CEQ146532;15,245.10
AGRO;CEQ146533;18,142.40
AGRO;CEQ146534;11,767.57
AGRO;CEQ146535;4,021.63
AGRO;CEQ146536;2,506.88
AGRO;CEQ146537;5,248.67
AGRO;CEQ146538;17,696.59
AGRO;CEQ146539;28,559.65
AGRO;CEQ146540;4,119.50
AGRO;CEQ146541;14,118.76
AGRO;CEQ146542;1,022.00
AGRO;CEQ146543;70,407.27
AGRO;CEQ146544;21,007.50
AGRO;CEQ146545;2,418.19
AGRO;CEQ146546;8,621.01
AGRO;CEQ146547;10,775.22
AGRO;CEQ146548;12,521.15
AGRO;CEQ146549;12,572.73
AGRO;CEQ146550;17,830.66
AGRO;CEQ146551;42,029.77
AGRO;CEQ146552;3,948.25
AGRO;CEQ146553;120,688.36
AGRO;CEQ146554;97,449.30
AGRO;CEQ146555;15,485.42
AGRO;CEQ146556;80,434.44
AGRO;CEQ146557;43,234.21
AGRO;CEQ146558;15,312.36
AGRO;CEQ146559;17,005.11
AGRO;CEQ146560;75,158.89
AGRO;CEQ146561;39,716.33
AGRO;CEQ146562;7,668.65
AGRO;CEQ146563;6,321.66
AGRO;CEQ146564;21,648.74
AGRO;CEQ146565;7,713.20
AGRO;CEQ146566;148,260.32
AGRO;CEQ146567;6,794.12
AGRO;CEQ146568;47,811.55
AGRO;CEQ146569;23,813.51
AGRO;CEQ146570;10,914.94
AGRO;CEQ146571;1,472.63
AGRO;CEQ146572;18,395.17
AGRO;CEQ146573;16,525.42
AGRO;CEQ146574;32,000.12
AGRO;CEQ146575;36,660.94
AGRO;CEQ146576;2,677.26
AGRO;CEQ146577;198,862.26
AGRO;CEQ146578;24,344.30
AGRO;CEQ146579;10,263.84
AGRO;CEQ146580;16,400.17
AGRO;CEQ146581;18,224.29
AGRO;CEQ146582;27,587.09
AGRO;CEQ146583;44,390.24
AGRO;CEQ146584;12,872.87
AGRO;CEQ146585;41,881.03
AGRO;CEQ146586;5,909.39
AGRO;CEQ146587;6,542.12
AGRO;CEQ146588;583.54
AGRO;CEQ146589;3,078.90
AGRO;CEQ146590;9,251.05
AGRO;CEQ146591;4.25
AGRO;CEQ146592;10,318.55
AGRO;CEQ146593;8,488.58
AGRO;CEQ146594;7,820.47
AGRO;CEQ146595;10,722.64
AGRO;CEQ146596;12,072.75
AGRO;CEQ146597;10,429.07
AGRO;CEQ146598;6,449.30
AGRO;CEQ146599;8,176.34
AGRO;CEQ146600;45,358.17
AGRO;CEQ146601;184.61
AGRO;CEQ146602;7,609.81
AGRO;CEQ146603;7,859.75
AGRO;CEQ146604;15,379.42
AGRO;CEQ146605;1,879.83
AGRO;CEQ146606;8,379.84
AGRO;CEQ146607;10,076.29
AGRO;CEQ146608;3,484.97
AGRO;CEQ146609;11,089.21
AGRO;CEQ146610;23,341.09
AGRO;CEQ146611;5,466.20
AGRO;CEQ146612;13,433.99
AGRO;CEQ146613;34,393.70
AGRO;CEQ146614;38,252.34
AGRO;CEQ146615;614.43
AGRO;CEQ146616;10,296.49
AGRO;CEQ146617;2,886.53
AGRO;CEQ146618;2,458.38
AGRO;CEQ146619;68,779.95
AGRO;CEQ146620;19,712.65
AGRO;CEQ146621;19,317.86
AGRO;CEQ146622;23,583.92
AGRO;CEQ146623;725.65
AGRO;CEQ146624;14,421.62
AGRO;CEQ146625;8,917.00
AGRO;CEQ146626;5,020.58
AGRO;CEQ146627;2,532.25
AGRO;CEQ146628;16,560.11
AGRO;CEQ146629;143,121.65
AGRO;CEQ146630;9,458.95
AGRO;CEQ146631;6,176.70
AGRO;CEQ146632;11,591.68
AGRO;CEQ146633;4,841.20
AGRO;CEQ146634;2,707.17
AGRO;CEQ146635;20,510.44
AGRO;CEQ146636;7,248.33
AGRO;CEQ146637;39,751.44
AGRO;CEQ146638;17,894.15
AGRO;CEQ146639;30,746.52
AGRO;CEQ146640;98,901.59
AGRO;CEQ146641;11,961.40
AGRO;CEQ146642;25,065.58
AGRO;CEQ146643;11,996.77
AGRO;CEQ146644;11,271.07
AGRO;CEQ146645;36,134.01
AGRO;CEQ146646;5,126.38
AGRO;CEQ146647;23,536.22
AGRO;CEQ146648;2,580.53
AGRO;CEQ146649;8,503.82
AGRO;CEQ146650;3,220.00
AGRO;CEQ146651;4,405.19
AGRO;CEQ146652;22.36
AGRO;CEQ146653;1,110.22
AGRO;CEQ146654;9,097.92
AGRO;CEQ146655;11,893.56
AGRO;CEQ146656;14,414.67
AGRO;CEQ146657;3,000.00
AGRO;CEQ146658;2,105.22
AGRO;CEQ146659;8,835.00
AGRO;CEQ146660;2,276.73
AGRO;CEQ146661;4,971.12
AGRO;CEQ146662;24,349.58
AGRO;CEQ146663;5,697.85
AGRO;CEQ146664;43,875.90
AGRO;CEQ146665;5,574.83
AGRO;CEQ146666;8,104.38
AGRO;CEQ146667;162,112.71
AGRO;CEQ146668;18,152.66
AGRO;CEQ146669;1,644.48
AGRO;CEQ146670;4,217.02
AGRO;CEQ146671;38,843.32
AGRO;CEQ146672;6,900.18
AGRO;CEQ146673;13,606.33
AGRO;CEQ146674;52,483.43
AGRO;CEQ146675;16,006.01
AGRO;CEQ146676;27,070.95
AGRO;CEQ146677;6,530.26
AGRO;CEQ146678;14,586.05
AGRO;CEQ146679;11,295.46
AGRO;CEQ146680;18,945.99
AGRO;CEQ146681;2,120.56
AGRO;CEQ146682;1,762.46
AGRO;CEQ146683;23,730.80
AGRO;CEQ146684;28,725.60
AGRO;CEQ146685;2,730.11
AGRO;CEQ146686;7,375.42
AGRO;CEQ146687;5,162.40
AGRO;CEQ146688;48,983.00
AGRO;CEQ146689;38,230.78
AGRO;CEQ146690;5,246.17
AGRO;CEQ146691;7,601.52
AGRO;CEQ146692;9,968.12
AGRO;CEQ146693;2,425.16
AGRO;CEQ146694;10,484.08
AGRO;CEQ146695;6,387.50
AGRO;CEQ146696;26,319.18
AGRO;CEQ146697;11,815.53
AGRO;CEQ146698;10,518.95
AGRO;CEQ146699;507.66
AGRO;CEQ146700;14,346.30
AGRO;CEQ146701;18,050.99
AGRO;CEQ146702;25,135.26
AGRO;CEQ146703;2,709.95
AGRO;CEQ146704;2.63
AGRO;CEQ146705;29,223.54
AGRO;CEQ146706;3,636.34
AGRO;CEQ146707;100,261.05
AGRO;CEQ146708;16,338.76
AGRO;CEQ146709;7,729.27
AGRO;CEQ146710;24,316.21
AGRO;CEQ146711;20,184.54
AGRO;CEQ146712;4,075.58
AGRO;CEQ146713;64,924.02
AGRO;CEQ146714;52,910.38
AGRO;CEQ146715;62,445.16
AGRO;CEQ146716;3,131.73
AGRO;CEQ146717;3,005.25
AGRO;CEQ146718;2,351.50
AGRO;CEQ146719;8,418.66
AGRO;CEQ146720;4,847.77
AGRO;CEQ146721;17,455.11
AGRO;CEQ146722;834.58
AGRO;CEQ146723;23,953.39
AGRO;CEQ146724;10,138.22
AGRO;CEQ146725;38,429.44
AGRO;CEQ146726;9,320.35
AGRO;CEQ146727;6,896.63
AGRO;CEQ146728;17,214.19
AGRO;CEQ146729;300.00
AGRO;CEQ146730;3,110.06
AGRO;CEQ146731;7,727.97
AGRO;CEQ146732;13,821.81
AGRO;CEQ146733;5,284.46
AGRO;CEQ146734;4,733.98
AGRO;CEQ146735;1,326.97
AGRO;CEQ146736;30,570.58
AGRO;CEQ146737;11,175.62
AGRO;CEQ146738;23,045.30
AGRO;CEQ146739;56,109.66
AGRO;CEQ146740;7,535.39
AGRO;CEQ146741;36,544.46
AGRO;CEQ146742;2,816.86
AGRO;CEQ146743;5,176.85
AGRO;CEQ146744;15,044.43
AGRO;CEQ146745;11,932.05
AGRO;CEQ146746;25,801.33
AGRO;CEQ146747;25,071.44
AGRO;CEQ146748;12,677.54
AGRO;CEQ146749;16,751.94
AGRO;CEQ146750;48,110.40
AGRO;CEQ146751;17,040.04
AGRO;CEQ146752;199.44
AGRO;CEQ146753;9,215.53
AGRO;CEQ146754;19,407.16
AGRO;CEQ146755;33,066.23
AGRO;CEQ146756;83,448.69
AGRO;CEQ146757;2,037.37
AGRO;CEQ146758;51,848.33
AGRO;CEQ146759;999.99
AGRO;CEQ146760;7,927.82
AGRO;CEQ146761;6,295.34
AGRO;CEQ146762;582.55
AGRO;CEQ146763;40.59
AGRO;CEQ146764;8,551.17
AGRO;CEQ146765;5,618.64
AGRO;CEQ146766;7,924.03
AGRO;CEQ146767;1,696.26
AGRO;CEQ146768;30,594.12
AGRO;CEQ146769;1,945.55
AGRO;CEQ146770;176,834.70
AGRO;CEQ146771;33,222.71
AGRO;CEQ146772;5,196.53
AGRO;CEQ146773;12,153.30
AGRO;CEQ146774;3,561.48
AGRO;CEQ146775;13,394.37
AGRO;CEQ146776;1,359.46
AGRO;CEQ146777;8,070.25
AGRO;CEQ146778;44,579.39
AGRO;CEQ146779;23,732.88
AGRO;CEQ146780;5,776.10
AGRO;CEQ146781;17,658.23
AGRO;CEQ146782;27,973.20
AGRO;CEQ146783;7,327.60
AGRO;CEQ146784;35,788.83
AGRO;CEQ146785;63,972.81
AGRO;CEQ146786;11,788.12
AGRO;CEQ146787;14,751.21
AGRO;CEQ146788;4,258.66
AGRO;CEQ146789;50,969.56
AGRO;CEQ146790;9,236.06
AGRO;CEQ146791;1,849.60
AGRO;CEQ146792;24,994.63
AGRO;CEQ146793;2,301.82
AGRO;CEQ146794;9,774.62
AGRO;CEQ146795;246.43
AGRO;CEQ146796;3,414.58
AGRO;CEQ146797;3,000.00
AGRO;CEQ146798;21,177.96
AGRO;CEQ146799;289.33
AGRO;CEQ146800;2,330.84
AGRO;CEQ146801;289.99
AGRO;CEQ146802;5,002.05
AGRO;CEQ146803;2,747.51
AGRO;CEQ146804;1,000.00
AGRO;CEQ146805;4,671.12
AGRO;CEQ146806;15,379.52
AGRO;CEQ146807;26,574.66
AGRO;CEQ146808;779.21
AGRO;CEQ146809;11,112.74
AGRO;CEQ146810;28,748.14
AGRO;CEQ146811;37,483.28
AGRO;CEQ146812;505.79
AGRO;CEQ146813;6,818.85
AGRO;CEQ146814;41,407.00
AGRO;CEQ146815;37,070.74
AGRO;CEQ146816;3,341.98
AGRO;CEQ146817;5,314.30
AGRO;CEQ146818;4,782.90
AGRO;CEQ146819;54,225.39
AGRO;CEQ146820;5,745.84
AGRO;CEQ146821;7,803.45
AGRO;CEQ146822;11,577.61
AGRO;CEQ146823;117,026.86
AGRO;CEQ146824;17,879.94
AGRO;CEQ146825;15,585.25
AGRO;CEQ146826;13,387.82
AGRO;CEQ146827;14,469.67
AGRO;CEQ146828;28,316.14
AGRO;CEQ146829;4,060.51
AGRO;CEQ146830;10,413.76
AGRO;CEQ146831;5,537.00
AGRO;CEQ146832;2,204.45
AGRO;CEQ146833;26,302.26
AGRO;CEQ146834;70,219.05
AGRO;CEQ146835;18,045.54
AGRO;CEQ146836;4,972.40
AGRO;CEQ146837;41,164.23
AGRO;CEQ146838;15,389.72
AGRO;CEQ146839;29,287.24
AGRO;CEQ146840;15,899.11
AGRO;CEQ146841;13,297.02
AGRO;CEQ146842;19,448.60
AGRO;CEQ146843;15,125.45
AGRO;CEQ146844;22,894.19
AGRO;CEQ146845;63,684.43
AGRO;CEQ146846;6,960.41
AGRO;CEQ146847;19,152.60
AGRO;CEQ146848;4,180.64
AGRO;CEQ146849;44,768.18
AGRO;CEQ146850;6,795.73
AGRO;CEQ146851;7,986.69
AGRO;CEQ146852;52,851.57
AGRO;CEQ146853;26,918.81
AGRO;CEQ146854;31,126.60
AGRO;CEQ146855;18,590.93
AGRO;CEQ146856;3,856.03
AGRO;CEQ146857;37,129.98
AGRO;CEQ146858;32,156.50
AGRO;CEQ146859;164,963.51
AGRO;CEQ146860;27,633.09
AGRO;CEQ146861;15,866.57
AGRO;CEQ146862;7,292.55
AGRO;CEQ146863;15,518.94
AGRO;CEQ146864;19,402.72
AGRO;CEQ146865;125,325.36
AGRO;CEQ146866;19,244.14
AGRO;CEQ146867;10,817.21
AGRO;CEQ146868;21,499.35
AGRO;CEQ146869;22,999.43
AGRO;CEQ146870;51,111.70
AGRO;CEQ146871;776.32
AGRO;CEQ146872;5,119.54
AGRO;CEQ146873;35,877.51
AGRO;CEQ146874;21,996.76
AGRO;CEQ146875;9,418.65
AGRO;CEQ146876;7,915.14
AGRO;CEQ146877;792.12
AGRO;CEQ146878;2,000.00
AGRO;CEQ146879;2,258.74
AGRO;CEQ146880;595.40
AGRO;CEQ146881;22,891.52
AGRO;CEQ146882;10,715.47
AGRO;CEQ146883;19,771.28
AGRO;CEQ146884;27,944.18
AGRO;CEQ146885;62,515.19
AGRO;CEQ146886;22,009.63
AGRO;CEQ146887;55,021.81
AGRO;CEQ146888;22,878.79
AGRO;CEQ146889;17,765.53
AGRO;CEQ146890;7,130.62
AGRO;CEQ146891;4,124.94
AGRO;CEQ146892;25,406.95
AGRO;CEQ146893;1,682.94
AGRO;CEQ146894;2,422.63
AGRO;CEQ146895;4,301.65
AGRO;CEQ146896;22,632.48
AGRO;CEQ146897;10,265.90
AGRO;CEQ146898;275.02
AGRO;CEQ146899;3,490.36
AGRO;CEQ146900;9,937.57
AGRO;CEQ146901;3,584.21
AGRO;CEQ146902;102,273.97
AGRO;CEQ146903;717.20
AGRO;CEQ146904;4,383.03
AGRO;CEQ146905;3,128.30
AGRO;CEQ146906;972.78
AGRO;CEQ146907;11,939.46
AGRO;CEQ146908;4,386.58
AGRO;CEQ146909;16,640.27
AGRO;CEQ146910;1,868.90
AGRO;CEQ146911;1,017.24
AGRO;CEQ146912;37,423.17
AGRO;CEQ146913;12,535.50
AGRO;CEQ146914;10,477.74
AGRO;CEQ146915;1,755.39
AGRO;CEQ146916;6,250.22
AGRO;CEQ146917;39,759.97
AGRO;CEQ146918;1,018.68
AGRO;CEQ146919;30,955.87
AGRO;CEQ146920;1,550.81
AGRO;CEQ146921;5,611.05
AGRO;CEQ146922;21,488.55
AGRO;CEQ146923;2,954.63
AGRO;CEQ146924;9,851.12
AGRO;CEQ146925;67,350.64
AGRO;CEQ146926;14,799.46
AGRO;CEQ146927;39,020.33
AGRO;CEQ146928;10,161.07
AGRO;CEQ146929;29,238.72
AGRO;CEQ146930;5,006.91
AGRO;CEQ146931;5,267.46
AGRO;CEQ146932;52,006.29
AGRO;CEQ146933;28,897.19
AGRO;CEQ146934;756.02
AGRO;CEQ146935;2,838.53
AGRO;CEQ146936;3,367.73
AGRO;CEQ146937;8,828.84
AGRO;CEQ146938;5,127.16
AGRO;CEQ146939;15,723.02
AGRO;CEQ146940;11,385.33
AGRO;CEQ146941;16,020.65
AGRO;CEQ146942;35,140.28
AGRO;CEQ146943;8,193.20
AGRO;CEQ146944;613.14
AGRO;CEQ146945;1,028.79
AGRO;CEQ146946;1,436.02
AGRO;CEQ146947;3,700.00
AGRO;CEQ146948;806.38
AGRO;CEQ146949;1,117.18
AGRO;CEQ146950;2,263.11
AGRO;CEQ146951;8,602.66
AGRO;CEQ146952;5,506.86
AGRO;CEQ146953;20,859.65
AGRO;CEQ146954;113,044.34
AGRO;CEQ146955;7,304.02
AGRO;CEQ146956;7,124.28
AGRO;CEQ146957;12,645.36
AGRO;CEQ146958;6,824.06
AGRO;CEQ146959;5,095.80
AGRO;CEQ146960;25,872.04
AGRO;CEQ146961;2,980.84
AGRO;CEQ146962;47,002.10
AGRO;CEQ146963;10,863.67
AGRO;CEQ146964;24,062.93
AGRO;CEQ146965;16,727.69
AGRO;CEQ146966;13,702.27
AGRO;CEQ146967;52,111.59
AGRO;CEQ146968;15,141.96
AGRO;CEQ146969;21,215.58
AGRO;CEQ146970;23,118.14
AGRO;CEQ146971;1,555.18
AGRO;CEQ146972;12,391.94
AGRO;CEQ146973;7,085.76
AGRO;CEQ146974;804.56
AGRO;CEQ146975;2,228.21
AGRO;CEQ146976;15,682.86
AGRO;CEQ146977;1,078.36
AGRO;CEQ146978;20,048.64
AGRO;CEQ146979;57,502.80
AGRO;CEQ146980;7,711.83
AGRO;CEQ146981;34,099.93
AGRO;CEQ146982;39,934.47
AGRO;CEQ146983;8,473.53
AGRO;CEQ146984;8,969.01
AGRO;CEQ146985;18,387.18
AGRO;CEQ146986;22,952.72
AGRO;CEQ146987;14,797.88
AGRO;CEQ146988;19,019.40
AGRO;CEQ146989;8,825.54
AGRO;CEQ146990;20,912.35
AGRO;CEQ146991;15,413.82
AGRO;CEQ146992;2,297.42
AGRO;CEQ146993;3,719.89
AGRO;CEQ146994;1,662.41
AGRO;CEQ146995;11,395.09
AGRO;CEQ146996;9,783.96
AGRO;CEQ146997;3,857.37
AGRO;CEQ146998;30,300.52
AGRO;CEQ146999;18,195.27
AGRO;CEQ147000;22,261.33
AGRO;CEQ147001;29,924.25
AGRO;CEQ147002;10,261.65
AGRO;CEQ147003;81,769.23
AGRO;CEQ147004;43,570.74
AGRO;CEQ147005;309,979.17
AGRO;CEQ147006;26,839.19
AGRO;CEQ147007;26,927.09
AGRO;CEQ147008;8,566.70
AGRO;CEQ147009;6,528.87
AGRO;CEQ147010;1,377.37
AGRO;CEQ147011;13,595.77
AGRO;CEQ147012;20,081.70
AGRO;CEQ147013;25.17
AGRO;CEQ147014;2,811.37
AGRO;CEQ147015;9,428.99
AGRO;CEQ147016;4,160.20
AGRO;CEQ147017;7,032.08
AGRO;CEQ147018;1,620.98
AGRO;CEQ147019;800.87
AGRO;CEQ147020;271.21
AGRO;CEQ147021;16,401.00
AGRO;CEQ147022;33,954.70
AGRO;CEQ147023;157,380.57
AGRO;CEQ147024;30,459.68
AGRO;CEQ147025;10,690.19
AGRO;CEQ147026;21,519.50
AGRO;CEQ147027;25,337.00
AGRO;CEQ147028;216.89
AGRO;CEQ147029;23,084.57
AGRO;CEQ147030;28,890.22
AGRO;CEQ147031;875.68
AGRO;CEQ147032;9,330.84
AGRO;CEQ147033;16,870.57
AGRO;CEQ147034;35,684.70
AGRO;CEQ147035;42,443.89
AGRO;CEQ147036;12,373.60
AGRO;CEQ147037;22,903.52
AGRO;CEQ147038;87,861.09
AGRO;CEQ147039;48,966.66
AGRO;CEQ147040;43,100.98
AGRO;CEQ147041;2,211.10
AGRO;CEQ147042;2,708.90
AGRO;CEQ147043;31,181.30
AGRO;CEQ147044;13,326.78
AGRO;CEQ147045;17,834.35
AGRO;CEQ147046;11,624.06
AGRO;CEQ147047;1,558.30
AGRO;CEQ147048;8,228.97
AGRO;CEQ147049;33,964.59
AGRO;CEQ147050;26,809.31
AGRO;CEQ147051;10,949.95
AGRO;CEQ147052;17,020.28
AGRO;CEQ147053;1,478.21
AGRO;CEQ147054;541.67
AGRO;CEQ147055;18,106.85
AGRO;CEQ147056;1,809.76
AGRO;CEQ147057;2,470.18
AGRO;CEQ147058;4,263.74
AGRO;CEQ147059;7,848.07
AGRO;CEQ147060;6,175.21
AGRO;CEQ147061;4,050.64
AGRO;CEQ147062;16,821.47
AGRO;CEQ147063;1,159.66
AGRO;CEQ147064;11,861.36
AGRO;CEQ147065;41,246.77
AGRO;CEQ147066;7,989.31
AGRO;CEQ147067;10,984.21
AGRO;CEQ147068;44,862.71
AGRO;CEQ147069;13,904.92
AGRO;CEQ147070;23,012.43
AGRO;CEQ147071;9,699.20
AGRO;CEQ147072;7,813.51
AGRO;CEQ147073;31,136.38
AGRO;CEQ147074;7,934.92
AGRO;CEQ147075;175,852.66
AGRO;CEQ147076;11,940.10
AGRO;CEQ147077;5,852.25
AGRO;CEQ147078;362.69
AGRO;CEQ147079;4,426.03
AGRO;CEQ147080;1,534.24
AGRO;CEQ147081;87.56
AGRO;CEQ147082;4,379.96
AGRO;CEQ147083;3,237.69
AGRO;CEQ147084;6,819.06
AGRO;CEQ147085;30,888.59
AGRO;CEQ147086;16,838.07
AGRO;CEQ147087;7,813.41
AGRO;CEQ147088;1,134.23
AGRO;CEQ147089;476.01
AGRO;CEQ147090;520.61
AGRO;CEQ147091;5,079.78
AGRO;CEQ147092;6,141.90
AGRO;CEQ147093;6,052.23
AGRO;CEQ147094;10,143.36
AGRO;CEQ147095;10,552.83
AGRO;CEQ147096;12,079.14
AGRO;CEQ147097;6,077.20
AGRO;CEQ147098;8,595.34
AGRO;CEQ147099;6,887.34
AGRO;CEQ147100;17,140.46
AGRO;CEQ147101;4,876.43
AGRO;CEQ147102;17,078.22
AGRO;CEQ147103;1,418.60
AGRO;CEQ147104;7,054.86
AGRO;CEQ147105;15,943.02
AGRO;CEQ147106;1,082.50
AGRO;CEQ147107;19,713.98
AGRO;CEQ147108;9,973.32
AGRO;CEQ147109;18,298.91
AGRO;CEQ147110;58,714.57
AGRO;CEQ147111;15,346.53
AGRO;CEQ147112;77,365.56
AGRO;CEQ147113;14,942.94
AGRO;CEQ147114;13,146.37
AGRO;CEQ147115;25,830.23
AGRO;CEQ147116;1,112.55
AGRO;CEQ147117;404.98
AGRO;CEQ147118;44,441.27
AGRO;CEQ147119;21,451.34
AGRO;CEQ147120;5,468.05
AGRO;CEQ147121;34,463.12
AGRO;CEQ147122;1,001.13
AGRO;CEQ147123;27,275.77
AGRO;CEQ147124;6,613.24
AGRO;CEQ147125;29,249.97
AGRO;CEQ147126;7,014.83
AGRO;CEQ147127;14,056.27
AGRO;CEQ147128;4,647.93
AGRO;CEQ147129;32,359.07
AGRO;CEQ147130;74,959.57
AGRO;CEQ147131;3,035.05
AGRO;CEQ147132;30,492.75
AGRO;CEQ147133;13,519.48
AGRO;CEQ147134;977.55
AGRO;CEQ147135;11,832.98
AGRO;CEQ147136;40,806.92
AGRO;CEQ147137;53,922.24
AGRO;CEQ147138;2,676.67
AGRO;CEQ147139;59,427.59
AGRO;CEQ147140;2,157.96
AGRO;CEQ147141;9,307.12
AGRO;CEQ147142;7,862.56
AGRO;CEQ147143;4,120.75
AGRO;CEQ147144;28,609.26
AGRO;CEQ147145;11,697.03
AGRO;CEQ147146;36,946.47
AGRO;CEQ147147;39,495.84
AGRO;CEQ147148;20,172.72
AGRO;CEQ147149;395.98
AGRO;CEQ147150;26,606.88
AGRO;CEQ147151;24,929.98
AGRO;CEQ147152;3,345.70
AGRO;CEQ147153;4,128.34
AGRO;CEQ147154;284.24
AGRO;CEQ147155;3,220.00
AGRO;CEQ147156;29,267.01
AGRO;CEQ147157;17,166.99
AGRO;CEQ147158;8,530.68
AGRO;CEQ147159;15,092.16
AGRO;CEQ147160;2,916.00
AGRO;CEQ147161;5,888.04
AGRO;CEQ147162;6,948.67
AGRO;CEQ147163;2,803.28
AGRO;CEQ147164;15,248.33
AGRO;CEQ147165;2,348.36
AGRO;CEQ147166;275.86
AGRO;CEQ147167;214.61
AGRO;CEQ147168;2,190.73
AGRO;CEQ147169;11,955.29
AGRO;CEQ147170;12,017.41
AGRO;CEQ147171;59,503.27
AGRO;CEQ147172;23,195.50
AGRO;CEQ147173;111,577.80
AGRO;CEQ147174;10,699.81
AGRO;CEQ147175;1,804.43
AGRO;CEQ147176;22,670.88
AGRO;CEQ147177;75,530.09
AGRO;CEQ147178;2,733.35
AGRO;CEQ147179;32,242.55
AGRO;CEQ147180;14,597.91
AGRO;CEQ147181;12,152.63
AGRO;CEQ147182;15,877.11
AGRO;CEQ147183;114,325.50
AGRO;CEQ147184;3,565.51
AGRO;CEQ147185;133,439.20
AGRO;CEQ147186;1,252.23
AGRO;CEQ147187;17,250.02
AGRO;CEQ147188;962.70
AGRO;CEQ147189;99,485.29
AGRO;CEQ147190;3,618.91
AGRO;CEQ147191;12,517.47
AGRO;CEQ147192;3,529.07
AGRO;CEQ147193;45,631.23
AGRO;CEQ147194;18,716.07
AGRO;CEQ147195;18,686.31
AGRO;CEQ147196;6,468.35
AGRO;CEQ147197;40,949.99
AGRO;CEQ147198;752.89
AGRO;CEQ147199;8,132.36
AGRO;CEQ147200;23,796.84
AGRO;CEQ147201;58,737.95
AGRO;CEQ147202;44,674.18
AGRO;CEQ147203;60,607.70
AGRO;CEQ147204;43,201.95
AGRO;CEQ147205;73,764.06
AGRO;CEQ147206;240,084.47
AGRO;CEQ147207;15,631.92
AGRO;CEQ147208;45,900.94
AGRO;CEQ147209;44,557.04
AGRO;CEQ147210;14,467.06
AGRO;CEQ147211;14,352.60
AGRO;CEQ147212;57,115.54
AGRO;CEQ147213;134,145.43
AGRO;CEQ147214;184,964.02
AGRO;CEQ147215;12,002.11
AGRO;CEQ147216;2,229.08
AGRO;CEQ147217;12,348.55
AGRO;CEQ147218;17,235.46
AGRO;CEQ147219;1,298.77
AGRO;CEQ147220;674.10
AGRO;CEQ147221;683.45
AGRO;CEQ147222;786.04
AGRO;CEQ147223;24,458.29
AGRO;CEQ147224;5,955.69
AGRO;CEQ147225;2,076.21
AGRO;CEQ147226;2,485.79
AGRO;CEQ147227;18,036.27
AGRO;CEQ147228;5,000.00
